Dia;Sessao;Turno;Horario_Inicio;Bloco;Sala;Ordem;Evento;Código do Resumo;Título;Submissor;Área;Modalidade
Quarta-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-04;3;24ª - EAF;202625604;Desafios da Educação Socioambiental Decolonial no Pibid Interdisciplinar/ufpr com o Colégio Estadual do Paraná;YANINA MICAELA SAMMARCO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:20;Ciências da Terra;CT05;1;24ª - EAF;202625605;Jardim Yorubá Como Prática Ecopedagógica no Pibid Interdisciplinar/ufpr com o C.e. Leôncio Correia;YANINA MICAELA SAMMARCO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT05;1;24ª - EAF;202625602;O Chão da Floresta: Construção de Uma Composteira Natural Produzida Pelo Pibid Interdisciplinar no Colégio Estadual Pilar Maturana - Curitiba/pr;YANINA MICAELA SAMMARCO;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-04;4;24ª - EAF;202625911;Pibid Geografia e a Conscientização Sobre o Uso da Água no Ambiente Escolar;KARINA ROUSSENG DAL PONT;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT03;1;24ª - EAF;202625597;Pibid Interdisciplinar no Colégio Estadual Pilar Maturana - Curitiba/pr: Educação Socioambiental por Meio de Uma Horta Ecopedagógica.;YANINA MICAELA SAMMARCO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT02;1;24ª - EAF;202625608;Pibid Interdisciplinar/ufpr no Colégio Estadual do Paraná: a Reciclagem Convertida em Ações Sociais;YANINA MICAELA SAMMARCO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:40;Ciências da Terra;CT05;2;24ª - EAF;202625478;Aplicação de Técnicas de Sensoriamento Remoto na Identificação de Assinaturas Geomorfométricas de Escorregamentos na Bacia do Rio Jacareí - Pr;ELAINE DE CACIA DE LIMA FRICK;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:00;Ciências da Terra;CT05;3;24ª - EAF;202623272;Capacidade de Resiliência Hídrica em Floresta Urbana;LUARA CASTILHO BALBINOT;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:20;Ciências da Terra;CT05;4;24ª - EAF;202625531;Contribuição do Voluntariado Acadêmico na Pesquisa Voltada À Propagação de Espécies Florestais Nativas;DAGMA KRATZ;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT05;2;24ª - EAF;202626036;Diversidade e Distribuição de Algumas Diatomáceas (bacillariophyta) na Plataforma Sudeste-sul do Brasil (2019);LUCIANO FELICIO FERNANDES;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT05;3;24ª - EAF;202625698;Morfodinâmica e Ajustes Planimétricos de Um Curso D’água na Transição Entre a Serra do Mar e o Litoral Paranaense: o Rio Cachoeira Entre 2008 e 2024;MICHAEL VINICIUS DE SORDI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT03;2;24ª - EAF;202625696;O Rio Barigui em Curitiba (pr) e os Limites dos Ajustes Morfodinâmicos de Um Curso D’água Profundamente Antropizado;MICHAEL VINICIUS DE SORDI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT05;4;24ª - EAF;202624449;Resiliência Urbana e Mudanças Climáticas: Um Estudo de Caso Sobre as Obras de Macrodrenagem na Bacia do Rio Pinheirinho, Curitiba/pr;DANIEL HENRIQUE MARCO DETZEL;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT03;3;24ª - EAF;202625883;A Percepção Socioambiental de Jovens Sobre Um Rio Urbano: Vivências e Aprendizagens Geográficas na Bacia do Ribeirão dos Padilha, Curitiba-pr;ELAINE DE CACIA DE LIMA FRICK;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT03;4;24ª - EAF;202625582;Formação Docente no Contexto das Novas Resoluções da Educação Física e a Educação Ambiental;SORAYA CORREA DOMINGUES;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT02;2;24ª - EAF;202625880;Território e Aprendizagem: Formação Continuada Docente na Alfabetização Socioambiental e na Leitura da Paisagem de Colombo-pr;ELAINE DE CACIA DE LIMA FRICK;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;16:50;Ciências da Terra;CT02;3;24ª - ENEC;202626383;Gegeo - Grupo de Estudos em Geotecnia;ROBERTA BOMFIM BOSZCZOWSKI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT02;4;24ª - ENEC;202626311;Programa Ciclovida - Fase Ii;JOSE CARLOS ASSUNCAO BELOTTO;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-05;1;24ª - ENEC;202625862;Programa Água & Ação;REGINA TIEMY KISHI;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-05;2;24ª - ENEC;202625789;A Floresta e os Serviços Ambientais: Vivências na Estação Experimental Florestal de Rio Negro (2a. Edição);RICHARDSON RIBEIRO;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-05;3;24ª - ENEC;202625102;Agroecologia e Produção Orgânica: Conectando Extensão, Ensino e Pesquisa;MOACIR ROBERTO DAROLT;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-05;4;24ª - ENEC;202623467;Bife Sem Bicho: Conhecendo a Carne, Ovos, Leite e Derivados Sem Sofrimento e Morte de Animais;CARLA FORTE MAIOLINO MOLENTO;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-07;1;24ª - ENEC;202625792;Bioinsumos: da Teoria a Prática;AFONSO TAKAO MURATA;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-07;2;24ª - ENEC;202624141;Caminhos de Curitiba: Avaliação e Promoção da Caminhabilidade Alinhada Aos Ods;JOICE CRISTINI KURITZA DENCK GONCALVES;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-07;3;24ª - ENEC;202625479;Catalisa;ELISA SOUZA ORTH;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:20;Ciências da Terra;CT06;1;24ª - ENEC;202625787;Centro de Ensino, Pesquisa e Extensão (cepea) - Fase 2;AFONSO TAKAO MURATA;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-07;4;24ª - ENEC;202626359;Desafio Intermodal Fase Iii;SILVANA NAKAMORI BELOTTO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:40;Ciências da Terra;CT06;2;24ª - ENEC;202625469;Dgss - Design Gráfico Studio para Sustentabilidade.;CAROLINA CALOMENO MACHADO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:00;Ciências da Terra;CT06;3;24ª - ENEC;202623004;Educação em Saúde Ambiental - 2a Edição;CRISTIANE DA SILVA PAULA DE OLIVEIRA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:20;Ciências da Terra;CT06;4;24ª - ENEC;202626409;Ekoa - Semear Direitos e Agroecologias;KATYA REGINA ISAGUIRRE-TORRES;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-03;1;24ª - ENEC;202625600;Engenharia Ambiental para Todos;ANA FLAVIA LOCATELI GODOI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-03;2;24ª - ENEC;202626339;Espaços de Convivência para Estudo, Lazer e Saúde - Ecels;KAREN JULIANA DO AMARAL;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-08;1;24ª - ENEC;202625905;Extensão e Tecnologia na Produção de Sementes e Mudas Florestais;DAGMA KRATZ;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-08;2;24ª - ENEC;202626389;Feiras de Produtos Orgânicos: Apoio Ao Desenvolvimento de Agriculturas de Base Ecológica. 4ª Edição.;LUCIANO DE ALMEIDA;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-08;3;24ª - ENEC;202625692;Floresta-escola – 5a Edição;ANGELINE MARTINI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-03;3;24ª - ENEC;202625869;Foco em Ação: Educação Ambiental e Divulgação Científica Sobre Água;REGINA TIEMY KISHI;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-08;4;24ª - ENEC;202624847;Frágilmar. - Fragilidade do Ecossistema Antártico: Ação Humana e Biodiversidade;LUCELIA DONATTI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-03;4;24ª - ENEC;202625972;Ge3hidro: Grupo de Estudos, Ensino e Extensão em Hidrologia;DANIEL HENRIQUE MARCO DETZEL;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-09;1;24ª - ENEC;202625750;Geografando: a Ufpr nos Municípios Paranaenses;ELAINE DE CACIA DE LIMA FRICK;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-09;2;24ª - ENEC;202626174;Geolitoral: Desenvolvimento Geoespacial e Capacitação Técnica no Litoral do Paraná;EDUARDO VEDOR DE PAULA;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-09;3;24ª - ENEC;202626384;Geoprevenção.;ROBERTA BOMFIM BOSZCZOWSKI;Meio Ambiente;Comunicação Oral
Quarta-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-09;4;24ª - ENEC;202625514;Gestão, Avaliação e Tecnologia em Meio Ambiente - Gatma 3;MYRIAM LORENA MELGAREJO NAVARRO CERUTTI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT06;1;24ª - ENEC;202625877;Grupo de Ações Integradas em Água e Hidrologia - Gaiah;LUARA CASTILHO BALBINOT;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT06;2;24ª - ENEC;202626000;Grupo de Pesquisa, Ensino e Extensão em Equideocultura - Grupeequi;RAFAEL HENRIQUE PRADO SILVA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT06;3;24ª - ENEC;202626276;Herbário Escola de Florestas Curitiba: Conhecer Plantas para Conservar a Biodiversidade - 2ª Edição;CHRISTOPHER THOMAS BLUM;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT06;4;24ª - ENEC;202626415;Hidrogeologia com Ciência para a Sociedade (2025);CAMILA DE VASCONCELOS MULLER ATHAYDE;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-03;1;24ª - ENEC;202625467;Ilustre Botânica – Arte e a Ciência da Ilustração.;CAROLINA CALOMENO MACHADO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-03;2;24ª - ENEC;202625679;Implantação de Hortas Medicinais e Aromáticas nas Escolas Públicas de Curitiba;CLEUSA BONA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-03;3;24ª - ENEC;202625617;Infosustentação: Práticas Sustentáveis e Inovadoras em Gestão da Informação para a Transformação Socioambiental;GENILSON GERALDO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-03;4;24ª - ENEC;202625804;Inovação, Sustentabilidade e Renda: Desafios de Um Agrossistema Alternativo para a Agricultura Familiar;VALDECI CONSTANTINO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-04;1;24ª - ENEC;202623028;Jardim de Plantas Daninhas: Identificar para Manejar.;ARTHUR ARROBAS MARTINS BARROSO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-04;2;24ª - ENEC;202626385;Mitigação de Riscos na Comunidade Vila Nova;LIAMARA PAGLIA SESTREM;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-04;1;24ª - ENEC;202625811;Monitoramento Participativo da Qualidade da Água;REGINA TIEMY KISHI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-04;3;24ª - ENEC;202625774;Olha o Bicho! Monitoramento Participativo de Fauna Atropelada no Entorno de Unidades de Conservação Urbanas;FERNANDO DE CAMARGO PASSOS;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-04;2;24ª - ENEC;202623030;Plantas Daninhas e Herbicidas no Paraná: Caracterização e Manejo;ARTHUR ARROBAS MARTINS BARROSO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-04;4;24ª - ENEC;202626341;Polinizando Saberes: a Meliponicultura no Ensino da Educação Ambiental;CLAUDINEI TABORDA DA SILVEIRA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-04;3;24ª - ENEC;202624145;Posicionamento e Análise Ambiental por Sensoriamento Remoto em Projetos de Assentamentos (pas) do Incra no Pr;ELIAS FERNANDO BERRA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-04;4;24ª - ENEC;202625989;Produção de Material Didático e Informativo Sobre a Criação e Manutenção de Animais Silvestres Mantidos Sob Cuidados Humanos;CHAYANE DA ROCHA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-05;1;24ª - ENEC;202623558;Sisam - Sistema Integrado de Alertas Socioambientais;WILSON FLAVIO FELTRIM ROSEGHINI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-05;2;24ª - ENEC;202626168;Subsídios Metodológicos para Adaptação Climática em Ucs: Planos para as Reservas Naturais Salto Morato e Serra do Tombador;EDUARDO VEDOR DE PAULA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-05;3;24ª - ENEC;202625985;Utilização de Mídias Sociais Como Meio de Divulgação de Informações Sobre Animais Silvestres;CHAYANE DA ROCHA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-05;4;24ª - ENEC;202626282;Ética, Teorias da Justiça e Sustentabilidade: Colaboração Discente;JOSE THOMAZ MENDES FILHO;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-07;1;24ª - ENEC;202625933;“campus N’ativa”: Reflorestando o Campus Centro Politécnico com Árvores Nativas.;CAROLINA ARRUDA DE OLIVEIRA FREIRE;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-05;1;7ª - EDISPE;202625709;Agroecologia: Capacitação para o Plantio Sustentável para Povos Originários, Quilombolas, Comunidades Tradicionais e Migrantes;AFONSO TAKAO MURATA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-07;2;7ª - EDISPE;202624008;Avaliação Bioquímica em Células Hepáticas de Rhamdia Quelen (jundiá), Submetida À Contaminação Hídrica.;MARTA MARGARETE CESTARI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-05;2;7ª - EDISPE;202625710;Avaliação da Eficácia do Protocolo de Extração e Análise da Hemolinfa de Scaptotrigona Bipunctata;MARTA MARGARETE CESTARI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-07;3;7ª - EDISPE;202625956;Contribuição para Consolidação das Ações Extensionistas do Programa Solo na Escola/ufpr 2024-2033;MARCELO RICARDO DE LIMA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-05;3;7ª - EDISPE;202624977;Diagnóstico e Planejamento Participativo para o Manejo Ambiental no Tekoa Ywy Dju;ANA FLAVIA LOCATELI GODOI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-07;4;7ª - EDISPE;202625852;Estudo Epidemiológico da Prevalência da Sífilis e da Sífilis Congênita na Atualidade;JULIANA FERREIRA DE MOURA;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT05;1;7ª - EDISPE;202624980;Implantação e Manejo de 1 Hectare com Espécies Nativas Frutíferas no Tekoa Ywy Dju;ANA FLAVIA LOCATELI GODOI;Meio Ambiente;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-05;4;7ª - EDISPE;202626256;Projeto Ninhos de Vida: Aprendendo com Abelhas Sem Ferrão para a Saúde e a Conservação;TOMAZ LONGHI SANTOS;Meio Ambiente;Comunicação Oral
Segunda-feira;Sessão 4;Tarde;16:50;Ciências Exatas;PA-04;3;24ª - EAF;202625819;Atuação da Terapia Ocupacional na Áreabilitação Funcional de Pessoas com Acidente Vascular Cerebral: Relato de Experiência em Uma Enfermaria Hospitalar;FERNANDA CAPELLA RUGNO;Saúde;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-08;1;24ª - EAF;202625821;Atuação da Terapia Ocupacional no Neurodesenvolvimento Infantil: Relato de Experiência em Contexto Clínico.;FERNANDA CAPELLA RUGNO;Saúde;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-07;1;24ª - EAF;202625741;Para Além do “bom Dia”: Contribuições da Terapia Ocupacional para o Cuidado Interdisciplinar em Contexto Hospitalar;FERNANDA CAPELLA RUGNO;Saúde;Comunicação Oral
Segunda-feira;Sessão 4;Tarde;17:10;Ciências Exatas;PA-04;4;24ª - EAF;202626052;A Endodontia Como Disciplina Odontológica na Universidade Federal do Paraná: Um Relato de Experiência;MARIA ISABEL ANASTACIO FARIA;Saúde;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT06;1;24ª - EAF;202626177;Afirmasus: Estratégias de Comunicação em Saúde e Acolhimento para Estudantes Indígenas na Universidade;FERNANDA CAPELLA RUGNO;Saúde;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-08;2;24ª - EAF;202626222;Desenvolvimento de Recurso Lúdico Como Facilitador da Compreensão de Crianças e Adolescentes Acerca do Processo de Transplante de Células-tronco Hematopoéticas;DAYANE REGINA DOS SANTOS;Saúde;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-08;3;24ª - EAF;202625069;Engrama Corporificado: Relação Entre Respostas Imunes Adaptativas e Evocação de Memórias Remotas em Camundongos Swiss.;BRENO CASTELLO BRANCO BEIRAO;Saúde;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT03;1;24ª - EAF;202625599;Manejo da Dor e Qualidade de Vida em Oncologia Pediátrica: Contribuições da Terapia Ocupacional;FERNANDA CAPELLA RUGNO;Saúde;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-08;4;24ª - EAF;202625569;Nanocaráreadores Tópicos Contendo Agentes Despigmentantes para o Tratamento do Melasma: Uma Revisão de Escopo;GUILHERME DOS ANJOS CAMARGO;Saúde;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-07;2;24ª - EAF;202625581;Projeto de Aprendizagem: Ensaio Clínico para Avaliar os Efeitos Imediatos da Eletromassagem em Pacientes Hemato-oncológicos;RACIELE IVANDRA GUARDA KORELO;Saúde;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-07;3;24ª - EAF;202626323;Psicologia, Mediunidade e Espiritismo: Uma Revisão de Escopo de Estudos Recentes;ADRIANO FURTADO HOLANDA;Saúde;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-07;4;24ª - EAF;202625961;Relato de Experiência na Monitoria da Disciplina de Endodontia I do Curso de Odontologia da Universidade Federal do Paraná;MARIA ISABEL ANASTACIO FARIA;Saúde;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT06;2;24ª - EAF;202625957;Relato de Experiência na Monitoria de Estágio Supervisionado Iv em Odontologia da Universidade Federal do Paraná;MARIA ISABEL ANASTACIO FARIA;Saúde;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT06;3;24ª - EAF;202626157;Da Iniciação Esportiva Ao Rendimento: a Experiência do Pet Educação Física com Uma Equipe de Natação;RICARDO JOAO SONODA NUNES;Saúde;Comunicação Oral
Quinta-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT06;4;24ª - EAF;202623234;Da Teoria À Prática Clínica: o Papel do Journal Club e Hands Club na Formação Acadêmica e no Aprendizado Ativo;YASMINE MENDES PUPO;Saúde;Comunicação Oral
Quinta-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT03;2;24ª - EAF;202623283;Expedição Novos Sorrisos: Contribuição do Pet Odontologia da Ufpr na Promoção da Saúde Bucal em Unidade Odontológica Móvel;YASMINE MENDES PUPO;Saúde;Comunicação Oral
Quinta-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-09;1;24ª - EAF;202625499;O Papel da Mentoria Individual na Formação de Petianos e Alunos de Odontologia: Relato de Experiência e Validação Científica no Pet Odontologia Ufpr;YASMINE MENDES PUPO;Saúde;Comunicação Oral
Quinta-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-08;1;24ª - EAF;202623232;Promoção de Saúde Bucal em Contexto de Vulnerabilidade Social: Experiência Extensionista do Grupo Pet Odontologia;YASMINE MENDES PUPO;Saúde;Comunicação Oral
Quinta-feira;Sessão 5;Noite;19:00;Ciências da Terra;CT02;1;24ª - EAF;202624383;Relato de Experiência do 17º Circuito Pet Odontologia da Ufpr: Integração Entre Teoria, Prática e Carreira;YASMINE MENDES PUPO;Saúde;Comunicação Oral
